node,in_degree,pagerank
16536215,9,0.000345942059704417
243370113,13,0.00034590170944510945
16607904,24,0.00034553600407059945
17564647,47,0.0003454029518942174
157055308,19,0.0003453818782291263
91905327,20,0.0003452391859943739
17524072,5,0.0003451745206808722
16577399,46,0.00034505285203885575
38762773,35,0.0003447633309213963
38682272,10,0.000344193458354233
14312841,12,0.0003440825513758336
15068719,53,0.0003440813905560942
16956955,15,0.0003439958258488891
5623612,33,0.000343206000366794
1046661,22,0.0003429657052272948
32387419,25,0.0003427733192493342
16287001,19,0.00034274256601060925
637533,3,0.0003424904028984488
8255122,24,0.00034236353823345085
319020952,30,0.0003422459479349234
172161833,45,0.00034216448351564836
20132407,15,0.00034212764279782475
21734241,11,0.0003419666982607049
320463544,20,0.0003414308834553456
15162193,47,0.00034134904840480703
43920155,10,0.0003413261104401182
43366650,26,0.00034129015913137925
18554818,1,0.00034067059383010255
91083585,29,0.0003405160527857591
28120317,33,0.00034033026946491074
70492333,47,0.00033981305671121917
1049111,21,0.00033930080041345086
1049981,19,0.00033841868835585853
61061751,19,0.0003382992768416806
314136785,8,0.00033715762815096916
25995437,13,0.0003370998156019245
127569781,21,0.0003370707269118688
261001122,40,0.00033693593310275697
7429892,34,0.0003367208179320032
300599613,41,0.0003365531069121347
20637608,37,0.0003364180770799993
21742517,12,0.0003362184516409333
20436922,13,0.0003357723282973944
51643837,27,0.00033511969500407023
8623332,29,0.00033491599418258194
27907782,48,0.0003348241090629762
17434613,26,0.0003345861674718953
50557241,15,0.0003345004357524607
257236842,40,0.00033432911319111215
15484063,41,0.000334322878584554
243058696,36,0.0003340534654288863
28359405,14,0.0003339944517043701
211276335,5,0.00033373508003306946
6025712,43,0.0003333152437052163
86626528,7,0.00033299989687699726
13058232,19,0.00033292784264681534
6194262,21,0.000332673809591696
20134640,6,0.0003324832992909086
342770193,13,0.0003322677791092133
214328887,53,0.00033168284336155797
148112305,36,0.0003316549649393383
99211591,11,0.00033121519041595063
527526077,13,0.0003307382114994162
1712051,14,0.00033052220513624033
19772827,14,0.00033026376050138557
336116660,13,0.0003298579185787871
25421094,7,0.0003297852977202928
15873841,26,0.00032959526196984666
18131039,30,0.00032895061070504605
142690048,40,0.0003288907837417609
25170188,40,0.00032864154435277066
15655027,35,0.00032826715827795756
21868620,31,0.00032815511798891465
474589602,19,0.0003278265115923406
18182263,51,0.0003271245452026143
24129206,33,0.00032687787453358573
297801196,45,0.00032637012210007195
132834166,28,0.0003258858964415668
337131276,31,0.00032577757674694645
124011468,5,0.0003249971600021249
378707542,12,0.00032497677891480656
11259362,16,0.0003247072414624622
5885472,9,0.0003246051851074087
15859033,38,0.00032459300756883095
15907720,17,0.00032453782769220445
407539434,7,0.0003239943171129098
22679419,21,0.0003238098143278997
31477674,35,0.00032364347309591377
11167502,9,0.00032330775840262575
12040102,19,0.00032328201812503813
250911289,42,0.00032263065473848334
132249368,15,0.00032198392394883473
293353298,5,0.0003217499538888619
317967511,34,0.00032171123346564306
25615305,13,0.0003212766051931563
12561172,33,0.0003210634050409577
82853372,37,0.00032078125840380694
211614808,47,0.000320625985647657
123715869,34,0.0003203511344365851
60101131,10,0.00032023379476464077
203623462,13,0.0003199066491198055
52883238,7,0.0003198191869872214
342279134,18,0.0003197597858112368
206416476,23,0.00031939221108577337
44930735,27,0.0003191054098771944
27760317,21,0.00031865899262101087
19681661,14,0.0003185655590926033
142001754,12,0.0003182743147722777
168224294,39,0.0003176729207430577
61065794,27,0.00031739613231622726
422066630,38,0.00031726114771491826
75974281,15,0.00031717502504102654
326621596,21,0.0003170723795380723
55113,15,0.0003169002021456452
681813,23,0.00031672475512185307
88097807,55,0.00031663847718468554
225784456,39,0.00031641979460825107
375759378,15,0.0003163074123486058
153460275,29,0.0003161632233754996
899701,4,0.00031613043343923776
25066853,21,0.0003160112274269642
31067157,22,0.00031595734063179974
238308325,44,0.00031582758476259194
15773675,7,0.00031570234293546454
19344585,11,0.00031558087629552945
1950981,13,0.00031516301190113907
104585489,40,0.0003149553001957741
2705,9,0.0003147260230051764
135281645,14,0.00031444346070843226
83417972,54,0.00031440218155857327
21683202,34,0.0003142394581596855
282621568,8,0.00031400007737323763
14630319,9,0.00031397042214975
18746273,9,0.00031341325905611203
189477029,30,0.0003130240920447328
26527812,19,0.0003129504022153603
377220892,5,0.00031254908279104823
21586997,8,0.00031244669926227804
51263592,7,0.000312199056888404
7565302,20,0.0003120880282930491
118811608,6,0.0003119942407558572
29641317,7,0.00031189125169975003
138549366,14,0.00031174771056732603
39234189,31,0.0003115165356668937
17951702,22,0.0003111773138143537
16736535,10,0.000311073680012773
7801032,33,0.0003107857968571282
111615736,10,0.00030985811044987417
21710527,30,0.00030970683936876956
28144741,5,0.0003090549577250269
2576401,11,0.0003088275943801957
20757640,13,0.00030840674709965796
6572452,6,0.0003081276079497269
21111715,17,0.0003080167825981581
19207045,20,0.00030741200625159876
41141618,14,0.00030733543170851534
86613184,11,0.0003068203342564186
1975721,18,0.0003067530479357227
192969516,11,0.0003066969306406598
229425177,43,0.0003061024243854401
46059563,2,0.00030606796823986603
2065521,21,0.0003056069895444264
16271952,41,0.0003050181271673735
805339,28,0.00030487166926120853
18109441,15,0.00030400719909627274
339943969,42,0.00030348695711875367
138725262,24,0.0003031898566407617
394216985,12,0.000303142175369307
33602654,8,0.000302862237562168
358775055,49,0.0003027926226909066
46241569,31,0.0003026983704871289
25371220,26,0.00030262996696511383
20660146,14,0.00030209564509564644
23215572,43,0.00030171344018130027
52488565,22,0.0003011496411622203
9005442,15,0.0003010608458476044
28474662,11,0.00030047148235700863
115313263,41,0.0003004306680575449
42192966,9,0.00030042665468568057
76966145,4,0.0002996506083841593
14471157,45,0.00029935494378591476
67728650,12,0.0002991748465627392
14519248,48,0.00029906971408759706
42343110,21,0.0002990318257710871
25199287,6,0.0002987504550721958
6408382,25,0.0002986314142468066
17719233,9,0.00029834705294185643
24563459,32,0.0002981740730519577
29173529,47,0.00029815203006301104
172959279,32,0.00029803450590459645
22191432,22,0.0002979782706795051
15684633,35,0.0002976557151509522
14107459,26,0.0002976025764526566
362626342,40,0.00029741253088202074
98691222,2,0.0002972905927750298
15447743,49,0.0002971586126530889
112939321,51,0.00029705335309452213
35918787,14,0.00029694433665460393
45134201,30,0.0002959104205487657
262775327,40,0.000295763844436685
18890835,41,0.00029558112304393263
28719244,38,0.0002948656934649342
27077521,33,0.00029474693097317174
37444945,31,0.00029469984623968856
20534486,4,0.0002945057213686484
97072406,15,0.0002943994695019134
231175831,4,0.00029396506314844533
63689362,27,0.00029368808925149797
22591657,10,0.0002935466871564778
276577539,46,0.00029348815190845636
18907865,20,0.0002934420084167069
43115008,6,0.0002933343359113207
24083901,13,0.0002931421768026143
3026061,15,0.00029308578373207956
85923804,12,0.0002925231777929206
26649453,13,0.00029237089257426983
15431856,32,0.0002919437484790549
384621304,42,0.0002912389376357688
149680650,40,0.0002908870175732977
8956052,19,0.0002908488984207027
120943272,11,0.0002906979489335252
91105535,27,0.0002904569847775907
67976245,35,0.00029025553374208536
41494136,12,0.00028999944964384764
15653423,29,0.00028995885254611545
621573,29,0.00028995804752273823
41338503,43,0.0002897783082184673
66561957,15,0.0002897224162123572
412490506,26,0.00028924830516554825
88617158,14,0.00028866054229486645
28917111,27,0.0002880956630047426
105895378,40,0.0002878038997513001
145608536,23,0.0002873324408144528
7715252,14,0.0002873219555571044
2217251,16,0.0002867992658037659
121174595,38,0.00028625439056228553
266464616,28,0.00028599905746082
41995398,13,0.0002857607993190794
19637579,2,0.0002855103273511354
30513101,4,0.00028545521434696525
388421804,18,0.00028539417278873353
19671129,12,0.00028512446921388047
5533902,10,0.0002851077331600336
281740036,8,0.00028508851305164855
18209478,9,0.00028508764053571334
59804598,39,0.00028497619764022443
23930272,11,0.0002848212719588196
16626187,24,0.00028480514094125005
112819301,21,0.00028457736063444635
18518096,12,0.00028435814484479167
15142510,48,0.0002842782160300994
4379101,16,0.00028427371073086986
73731253,18,0.0002842007669369445
16245822,25,0.0002834875640045773
100581193,46,0.0002832993962432249
126124275,17,0.00028309725966210763
288231953,40,0.00028306016400387604
86173523,37,0.00028290643744543554
213777144,41,0.00028277619137776454
46678012,35,0.00028248750509965
339373057,8,0.00028206584424811886
80324287,25,0.0002813669541223287
102168331,22,0.000280710644421912
16409683,10,0.0002806020429799518
222640532,28,0.0002805725484548255
44409315,33,0.00028052095449410846
15013686,9,0.00028007197512504994
301695120,17,0.00028004976948434965
67818595,39,0.0002800218912033933
27868406,14,0.0002798342894438557
446023451,33,0.0002790701909765455
101633415,27,0.00027904877289253107
42292005,4,0.000278242091493874
467658266,28,0.0002779370125947433
23954547,21,0.00027742337220316364
15271920,26,0.00027730785825068197
18445879,16,0.0002768616430777039
56318573,11,0.000276465829084748
95980722,9,0.0002762592516013569
172933437,11,0.0002762301986818769
42439773,22,0.00027600568862481495
88851192,18,0.0002758431490069629
298757008,40,0.00027582486748427125
108796416,26,0.00027580414311283163
15094420,12,0.00027570058073881953
30486243,11,0.0002755437172287519
19446195,24,0.0002752376728398955
288452305,4,0.0002751129341198129
14550962,6,0.0002747441180099415
118975084,34,0.0002745475391511931
14456842,10,0.00027453504773312774
226629405,37,0.0002744154717105461
18444530,16,0.00027431968470665647
49164309,27,0.00027410876016211816
15463671,19,0.00027390534998532334
14279433,19,0.0002737852088346756
47719591,19,0.00027358181948582285
193059216,30,0.00027355670621731
16876667,23,0.00027331209893667835
26829539,9,0.0002731124976987233
164081884,14,0.00027287020717235987
51945284,22,0.0002723018882934105
342943472,12,0.0002722995829535139
159629146,7,0.00027229258228851665
41182951,33,0.0002720115383213152
19010126,36,0.0002712561463838228
22562425,12,0.0002711239538681412
422253889,30,0.0002710596013512432
93714983,20,0.0002710028546668931
258203336,39,0.00027098411359779344
21363077,42,0.0002703813191540074
41269095,2,0.00027020486307233687
38718720,10,0.00026993807888813875
1175321,29,0.0002697808198177848
406628822,36,0.0002697089874178569
13763552,17,0.00026965621859239815
84563846,9,0.0002696507829078091
258140947,50,0.0002695540550150925
5678622,17,0.00026925114103481645
16858804,9,0.0002692262718039403
46831674,16,0.00026887352396145125
24578634,16,0.0002687579779763751
26800967,38,0.00026823520444218684
382267114,1,0.00026788861717856306
281635993,22,0.00026782293861481063
225140058,30,0.00026777815883663057
15130498,38,0.0002677272541924765
136046012,35,0.0002670786865042032
28824426,26,0.0002669426140095526
22940219,13,0.00026644793410609814
11214332,15,0.0002662931927863115
2154171,7,0.00026607939251839947
101496725,3,0.00026590028683048597
394263193,46,0.00026586772163036693
157218534,15,0.00026578050994585504
2260771,15,0.00026544477000236383
283306479,38,0.00026534296741369414
44695563,22,0.0002652497315720722
4952751,9,0.0002650792718388006
14372486,15,0.00026507701035656897
137156454,32,0.0002648961687687639
6076432,28,0.00026486455061151045
131319392,9,0.0002647031984420998
75370828,22,0.00026464100571871335
90067580,11,0.00026452904137849286
25971349,20,0.00026398299450483
185104360,12,0.000263555361232828
51162310,14,0.00026339536223991133
15431655,41,0.0002631558567418319
160053476,31,0.00026305315565287814
46479217,16,0.00026217156172027544
96770886,11,0.00026192878998824694
45862693,29,0.0002617687903175486
37792861,10,0.00026171256615889883
17006157,4,0.00026167214954900736
20834745,21,0.00026108172020536575
21075893,30,0.00026105550419174017
9695312,9,0.0002607409378803331
52852957,10,0.0002605076972313418
198876913,26,0.00026020107403939007
6368672,7,0.00026005437576977257
39601084,41,0.00026001906358977326
18922346,33,0.00026000445844998505
28357463,36,0.00025995184649137604
14165096,19,0.0002597420330012347
128260873,20,0.0002597119445839234
127935456,35,0.0002596920845384821
1118161,15,0.0002594005375178212
2883841,6,0.00025936253577320506
25534013,12,0.00025929345268711274
20274104,15,0.0002591396552986183
31808762,23,0.00025911331144239964
295345685,12,0.0002588625737397653
16889060,17,0.00025872593560506777
341840097,36,0.00025868594529288513
146598800,12,0.0002586112337969251
7884642,18,0.0002584493629547776
1385211,31,0.0002580339729527259
92306628,27,0.0002574826890265328
21576334,31,0.0002573743624577699
233336165,27,0.00025727048084192203
20574354,17,0.0002569821388979906
15042670,41,0.0002567304074230055
121637129,13,0.0002565824208802895
15886626,38,0.0002565787467994031
200139454,13,0.0002563846684708789
7065032,9,0.00025634454214435034
14628409,20,0.00025474215777602024
21272026,10,0.00025461465191610455
305512397,8,0.00025456722460289523
15489348,38,0.0002545569652277153
43219574,27,0.0002545381991183369
337952973,35,0.0002543921675134798
54107218,23,0.00025401661404659886
41226089,30,0.0002539815469768081
20057044,5,0.0002539461808463878
18709570,18,0.0002539285592874728
163244270,13,0.0002538986593727817
196560509,11,0.00025371144353446577
769584,16,0.00025338778518223134
10956212,39,0.0002532006182104405
221036078,39,0.0002530276575242634
74651704,29,0.0002528361222254264
21153379,25,0.0002527471928550702
19311729,12,0.00025263314174136695
188108667,34,0.00025255484131276934
18758940,10,0.00025238166281431947
15048204,39,0.00025237593865329544
16870853,6,0.0002520944875792803
17248121,17,0.0002520135547214327
98976495,6,0.0002519183318726166
93906304,4,0.00025159776264181894
21724128,39,0.0002514434747769024
245394117,35,0.0002510491274515686
417927586,35,0.0002504614538413926
120599128,10,0.000250300277612637
16143542,25,0.00025000143098901544
15465769,9,0.0002493778759757371
756379,15,0.00024926353806357883
122439303,18,0.00024923808196568824
17902348,13,0.0002491131770402134
26250338,33,0.00024895995553222603
127178017,25,0.00024878698304657895
262706840,4,0.00024871206060204297
378603319,4,0.00024871206060204297
23152989,18,0.0002480952072413454
18121777,26,0.00024805397289446614
451250774,33,0.0002476229261392435
22421051,14,0.0002473233026637893
143838260,21,0.0002466149066722412
356447837,35,0.00024658818053503707
116807493,28,0.000246529916877828
93932193,11,0.0002459194490617391
174357608,9,0.0002459014641346205
24244836,30,0.0002456467549770469
16521328,32,0.00024561959272264894
38199691,22,0.00024516608205949576
13176312,18,0.00024511522444839326
41692369,4,0.0002450917918485266
98567547,12,0.000245063172058807
14290689,20,0.0002449539377082873
18091925,6,0.00024465873617541916
281159810,34,0.00024460794130924635
285312927,36,0.00024434725843842036
117187783,24,0.00024430068216199933
20621747,11,0.00024427550801316025
1660111,25,0.0002442627747129408
47495471,33,0.00024421860215844717
20055740,18,0.00024370970500310754
17158189,7,0.00024362953600178092
42634830,19,0.00024348651289534984
184637153,22,0.00024333796738075557
42950930,25,0.0002432664295187622
8039442,12,0.00024304187654055216
16247469,18,0.00024301496877298406
33249457,28,0.0002424619522979962
64498671,30,0.00024208058455738382
123678437,18,0.00024196317541742146
67838407,13,0.00024168583629096983
156176094,15,0.00024162768481161002
13687132,11,0.00024064691235574633
462541005,29,0.00024056890707535271
186212304,14,0.00024056202923179352
16106034,1,0.00024050562707816513
29206754,1,0.00024050562707816513
147387316,15,0.0002403735166566671
341849215,2,0.00024031697493357131
2752851,11,0.0002402982358424352
1403031,15,0.00024028202069587695
24713557,20,0.00023992539684705505
9726632,16,0.0002397224038152814
130264658,23,0.0002394896174413855
27641634,24,0.0002393545282719781
252770012,38,0.00023932691694752444
22684136,8,0.00023911240676678015
226165839,12,0.00023901482769823163
126391227,33,0.00023886196153381618
32372834,30,0.0002381830403335437
4208931,15,0.00023786097426544098
31618280,23,0.00023783252137260782
38190358,28,0.000237803438376105
137046366,32,0.00023779043153408788
20583098,9,0.00023752709642789398
14220205,17,0.00023749507344439648
15515919,34,0.0002366678227956411
17790274,8,0.00023646625473560604
23742474,4,0.00023631962857845196
55631487,17,0.0002362275758718965
14497313,9,0.00023609507706605864
126302054,17,0.0002358173979673431
184937804,13,0.00023570230731094106
14506809,19,0.0002356287094616148
29873662,11,0.00023543005104863235
8985642,19,0.00023517843028051402
9142362,7,0.0002349907938543121
14505838,9,0.00023498959517792594
106637102,8,0.00023486147659843764
18511475,5,0.000234732299539235
89487030,19,0.0002346718324344804
244154650,12,0.00023447197373140756
30782151,25,0.0002343214694667121
45509346,25,0.00023422193022378966
25246760,9,0.00023421164357157736
104070525,29,0.0002341774773071314
54918110,26,0.00023416988442182614
28195996,12,0.00023411236156594585
151711230,27,0.00023394941424320788
64093842,25,0.00023378496943529206
15712979,25,0.0002334392991175049
22857385,17,0.0002334157676047232
36812452,32,0.00023338048761977615
8407062,27,0.00023335638164908998
22931893,29,0.0002332536006640533
82724710,20,0.0002331211905245634
29301034,15,0.00023289382060984678
18313840,12,0.00023253392133849765
35726059,22,0.00023245559551958691
22107142,15,0.00023200416444647666
12294012,10,0.0002315404265275919
310233571,32,0.00023149019088850506
134672920,26,0.00023134029479232604
373018050,25,0.00023119505455082353
221636679,30,0.00023106325216499024
172085164,4,0.00023099024672863127
384438627,4,0.00023082195523777793
18737731,15,0.00023080589009336606
20489648,2,0.0002306801855826742
224809136,17,0.00023065149726328815
131537442,29,0.00023061440908214706
40185311,11,0.00023051203553197086
25512395,28,0.00023038990707322288
292970754,24,0.00023013748781133502
63787760,9,0.00023012783058324384
93455973,19,0.00022991320792632082
1478471,15,0.00022990445880114553
20968877,34,0.0002298662373103641
40623024,20,0.00022971702924619433
28478859,29,0.0002296781603592042
56511635,28,0.00022961175820771401
146930781,9,0.00022935941462671054
37876253,4,0.00022921958838356755
47779423,8,0.0002291849457619747
18481641,30,0.00022917325146909766
216366465,11,0.00022884514399410932
18474300,3,0.00022857160044159993
5410072,9,0.00022847870711334344
14415108,31,0.00022838298418070198
170167167,10,0.0002279807583592212
24474059,5,0.00022786790395094183
15361746,14,0.00022779635944924812
15070932,31,0.00022743006194639532
5516192,12,0.00022695684252871728
384388981,27,0.0002269148592012706
334735103,31,0.00022671554282561497
14399483,26,0.00022667563559208856
275631428,8,0.00022662817160329973
2904691,10,0.00022658955629860762
263420771,7,0.0002262256749467005
383493565,10,0.00022563318884931305
21179815,17,0.0002255372069203989
61430272,8,0.0002255104351441657
53815969,8,0.00022551043514416568
201831678,14,0.00022530952592304275
28133097,10,0.00022501361474552156
79267291,19,0.00022487262107977752
17378488,14,0.00022486926424306305
26033920,24,0.00022486222389858797
18742076,15,0.0002246694230646005
33998183,20,0.00022457910252407837
20015787,11,0.00022456170465119348
13787402,23,0.00022436050108642843
208442526,23,0.000224338787447092
28297965,23,0.00022420038818107957
52216611,12,0.00022415929095785685
23280648,8,0.00022405492101160545
64508047,9,0.00022368957013289766
238201669,36,0.0002236441079804625
18783763,32,0.00022358899913589708
14412605,18,0.00022353339511301898
5980142,10,0.00022334950490758115
100378864,12,0.00022318123791433472
57828817,13,0.0002229194367017768
117533865,9,0.00022268695861879086
103365202,14,0.00022255963637637832
16226181,32,0.00022233225216909016
18734310,3,0.00022218745576230687
4126501,10,0.00022198396049817698
29654458,12,0.00022185391320677465
17037417,6,0.0002218412306682738
463952369,35,0.00022145774169625556
438460947,24,0.00022118384952528542
381315857,3,0.00022111567289580448
274149738,25,0.00022106350227753434
103218859,12,0.00022091741468685354
19965811,22,0.00022037598923419188
35359596,13,0.0002202694217834261
243836182,11,0.00022012227366236082
125481462,14,0.0002199858650631617
126253219,29,0.00021989026827760167
116321125,18,0.00021964014647287287
299413847,7,0.00021941079582481578
415711683,21,0.00021921006072641468
52422878,4,0.000219177553785014
277139373,30,0.0002191484022976398
6100262,10,0.0002191117848490238
240989961,24,0.0002190159519059215
148081553,19,0.0002185920005971071
1562971,25,0.00021852230947288286
14430816,19,0.00021842132374135756
16152151,23,0.0002184152612987332
88971791,24,0.00021835752254530615
411273721,21,0.00021784259026168422
145753059,8,0.00021773043729775437
101362168,11,0.00021763750314381732
16637198,4,0.00021731939313776637
104155395,5,0.00021731548108261004
33087222,26,0.00021724664231546813
178804881,24,0.00021717856263947264
28482819,5,0.00021713052205074769
15451233,32,0.00021698626612656223
310232962,13,0.00021683836001238266
15428397,16,0.0002167932779814162
148519842,20,0.00021672591198129072
286012612,22,0.0002164382963351986
243227325,15,0.00021642260256115063
82980971,19,0.00021642139202263105
48024605,16,0.00021640844258811724
248992493,2,0.0002163640191936519
23559552,20,0.0002163145272866801
16079941,20,0.00021607857908014581
28209292,7,0.0002159980054852785
100383683,12,0.00021595253329352056
126042901,17,0.00021570075636036481
21611304,7,0.00021536173959036333
236575672,5,0.00021530410786797674
18543437,8,0.00021471217006618887
262802533,30,0.00021462083793020293
18851334,29,0.00021444992318733237
41209552,29,0.00021410706693213995
146556805,7,0.00021407735142735455
548539370,21,0.00021405183592432405
29758446,3,0.00021398931493419194
14135993,20,0.00021387268967575787
16540939,5,0.0002136443120887952
137483278,15,0.00021363244213658028
207594668,4,0.00021339562090743887
74178227,8,0.00021308267906022113
178928545,20,0.0002129933221167251
147795672,7,0.00021264730032326216
113415132,7,0.00021243532603400353
88749392,5,0.00021240097180740938
93329426,18,0.0002123549634700726
146729999,24,0.00021219068984240785
326620473,16,0.00021127401535155505
19653925,26,0.00021106369453738924
8369072,8,0.00021069137054420997
38290658,9,0.00021062662616374789
116550950,18,0.00021052666415493862
32675894,34,0.00021044496435020148
169504184,15,0.00021008968656957685
14288822,30,0.00020979010831084693
40974224,23,0.0002095922502500086
145472611,16,0.0002092724089782938
306128912,12,0.0002092147469034078
414248813,12,0.00020919166529692092
18821907,31,0.0002087600637147072
16830897,22,0.0002083671849847008
19014279,7,0.0002082969457411377
14327715,22,0.00020827275641963446
200214366,24,0.00020814235911699043
36618690,12,0.00020809849549372167
1801791,18,0.00020805269539088696
88501703,15,0.00020795891361489218
46160165,10,0.00020752635659457543
17530721,6,0.0002071864511796703
6752812,13,0.00020717415797576373
21507738,25,0.00020664163427855885
14994465,11,0.0002066395559036031
14884718,30,0.00020643375658932036
7712232,6,0.00020638344265103844
21627660,26,0.0002061919369790302
80597462,10,0.00020612051158996897
20600235,21,0.0002060905189222339
44407802,9,0.00020568895881781877
74778498,4,0.00020548466936945787
44682832,27,0.0002051849682787423
27988939,8,0.00020492558556459384
86561505,20,0.00020456578352860477
35825428,7,0.00020456335251160885
16507381,4,0.00020450938944752232
29911100,36,0.00020436060400644875
14306843,22,0.00020432343988263297
16150760,5,0.00020429871761356547
16092470,6,0.0002041100577844176
292598082,28,0.00020401153986489436
78756744,18,0.00020395501267129736
9076472,22,0.00020393704362423745
43196716,12,0.00020351446804595978
57490887,28,0.00020348907180478242
322786017,8,0.00020332292158841648
33276161,8,0.00020330684456951344
48358776,31,0.0002032865620567178
140533066,23,0.00020312560662086144
146867687,16,0.00020299710537974598
158821955,12,0.0002027092343107479
34739714,10,0.00020268924936947086
36113543,23,0.00020252811533608955
67348022,9,0.0002022014208582502
236184723,34,0.00020195369031490333
28583197,21,0.00020191676422978835
5845242,17,0.0002015761050425786
79817691,8,0.00020142420160427485
220368467,29,0.00020115499584227013
18631169,13,0.00020107816141536446
181288376,17,0.00020104655732522823
34805698,5,0.00020101187357765308
19693287,13,0.00020098703369498167
313091751,9,0.00020094825225163752
14957147,10,0.00020092051424308076
18666844,19,0.00020091065679901952
316797838,14,0.00020090310403805632
6068612,13,0.00020088551343214693
41894068,26,0.00020084993474161407
19489341,5,0.00020067412957090156
14284680,5,0.00020061937992435104
14666737,19,0.0002005210068801933
32309773,4,0.00020051306649780104
223247584,21,0.00020030418923101549
14239780,10,0.00020022994024560366
90057908,25,0.00020017120883832642
8004732,16,0.00020012138499753945
18176833,32,0.0001997407081723645
19722699,19,0.00019970334742408554
279787626,37,0.00019963721269371598
24919888,5,0.00019922733057659662
3956091,11,0.00019918575051685287
49520939,3,0.00019911281750212802
14413885,18,0.00019898288395137501
9199472,18,0.00019885478015190775
226516599,17,0.00019878404112573633
87812442,8,0.00019878376557572487
117017147,19,0.00019871001149311167
9108552,16,0.00019865884501539232
109768622,7,0.00019864821409311176
19521118,12,0.00019844131008217214
266182056,8,0.00019826530836833855
9852542,22,0.00019793781255457018
188854425,6,0.00019792325443718738
40340464,20,0.0001977681381241015
96156911,10,0.00019758336121560488
372723954,9,0.0001974788154896034
82932942,3,0.00019741308670775972
61336370,7,0.00019737477218521562
64455099,19,0.0001973387841085227
14912435,16,0.00019718456464438267
14735742,16,0.00019716729816989507
299715516,12,0.0001970562417150616
23739721,17,0.00019696963392175777
164422299,16,0.0001966939490491025
17193794,6,0.00019644077036630968
18720204,17,0.0001961153776434817
36045367,20,0.00019598101485930746
16126016,16,0.00019583486480298252
188809568,6,0.0001957257441189338
63760513,18,0.00019570394113730655
534950693,10,0.0001952571053634331
25702003,8,0.0001951636474630671
16932590,15,0.00019509601758019844
30678185,32,0.00019500379748905932
28019653,9,0.00019499006974683483
14397792,15,0.00019459850037311258
133046921,9,0.00019446261383751143
451331227,7,0.0001944053900392247
141313671,18,0.00019438203317533587
358553967,22,0.00019436184814865655
268955147,20,0.0001941594798840174
2718241,10,0.00019398534582775278
21076522,12,0.00019352944508182424
57659674,10,0.0001934647156948286
12925,6,0.00019344784443452352
30180137,23,0.00019327815199789478
17702627,17,0.00019318652008768077
5659662,9,0.00019298548016358726
24482886,14,0.00019294050788065326
42979224,14,0.00019285909686308855
256554165,14,0.00019273495399795134
28384755,23,0.00019250866998454276
69248730,16,0.00019249166810825905
35867690,24,0.00019245685332686192
8418982,22,0.0001924497105951504
48370736,19,0.0001922727186812667
23150071,7,0.0001921602985839134
290660713,22,0.00019213658744375738
85606078,8,0.00019177993152351015
13967492,20,0.00019177832158884565
273682368,15,0.00019175195696844065
59454817,9,0.00019172729226588097
98199847,13,0.00019157294947377298
210731960,24,0.00019141848554400683
18166178,31,0.00019137111674854477
155951259,23,0.00019129412445385093
109065990,8,0.0001912481036361769
15435220,3,0.0001910573600133145
22811404,15,0.00019105291681657463
65364484,13,0.0001909962192193783
17613799,16,0.00019097698899127566
437804658,27,0.00019080186515387786
39013503,17,0.00019076933049917637
14344011,20,0.00019045811723978817
40071081,26,0.00019033705635869343
243902744,13,0.0001903021033209588
116511302,20,0.00019010926413878787
16186995,13,0.00018992417696272196
49785880,19,0.0001898593880596449
24185807,5,0.0001895561761887349
244082406,10,0.00018951916501217198
295646598,6,0.00018945189189466512
18462157,24,0.00018923207901513496
85713602,27,0.00018897757442486008
54611487,6,0.0001888463006479493
405056781,8,0.00018873927015076078
17221819,5,0.00018850587486107307
66182591,21,0.00018842196289661856
17743,10,0.00018822360919886017
31457243,10,0.00018794721633413298
19816089,11,0.00018792839035491803
114873228,22,0.000187564212964003
110481357,20,0.0001873145551500306
222090651,7,0.00018726458909293942
17586739,23,0.00018718089255392135
10588432,12,0.00018699927524960252
103351876,11,0.0001863803536321694
111518916,11,0.0001863803536321694
14326003,3,0.00018633433344478014
104540083,9,0.0001862288099457117
195897346,18,0.0001858377854500248
7846,8,0.00018560198431725956
14332288,27,0.0001855701116426138
259150636,9,0.00018552873463625172
30393917,23,0.00018531012917797352
225488317,8,0.000185092536969473
16503181,8,0.00018503167926820136
42380766,15,0.00018502513135607872
1047961,9,0.0001849472131875456
254610699,7,0.00018482871099318284
333011515,2,0.00018466316797017204
231238695,28,0.00018450494674958711
18819743,9,0.00018431142389108767
33575373,14,0.00018424318597392344
486930916,3,0.0001841874965704071
2916671,10,0.0001839015090301689
19942178,13,0.00018387178597232916
347466350,8,0.00018359576864190595
6277512,9,0.00018348666802655913
326659062,17,0.00018336037038340782
31414569,23,0.0001830194799145951
469024995,12,0.0001830072424238735
63858347,9,0.00018297807822173522
16618332,8,0.00018245302295840718
16895295,14,0.00018232492364678366
15605700,12,0.00018222610518504447
7804612,13,0.0001821007189601517
93436732,14,0.00018205986851076836
91186251,8,0.00018198767765585284
12419022,17,0.00018191328035184793
15600527,10,0.000181740559479568
203783262,18,0.00018172337226483607
114910205,13,0.00018171245170744776
17500298,4,0.00018140927727513192
94918917,6,0.0001812487592895598
122402280,19,0.00018120464396211898
205195655,16,0.00018120260555758177
197504076,30,0.00018119702546586883
291670881,6,0.00018111866535774364
84466455,9,0.00018099518183318939
224688614,20,0.00018092077004335655
